"KOR","GDP","TOT","USD_CAP","A","2015",34421.543775,
"KOR","GDP","TOT","USD_CAP","A","2016",35750.565576,"P"
"LUX","GDP","TOT","USD_CAP","A","2006",77948.76669,
"LUX","GDP","TOT","USD_CAP","A","2007",83825.291602,
"LUX","GDP","TOT","USD_CAP","A","2008",86591.985457,
"LUX","GDP","TOT","USD_CAP","A","2009",82290.426692,
"LUX","GDP","TOT","USD_CAP","A","2010",85680.189292,
"LUX","GDP","TOT","USD_CAP","A","2011",91814.036613,
"LUX","GDP","TOT","USD_CAP","A","2012",91526.720705,
"LUX","GDP","TOT","USD_CAP","A","2013",95246.113893,
"LUX","GDP","TOT","USD_CAP","A","2014",101510.699224,
"LUX","GDP","TOT","USD_CAP","A","2015",103769.788007,
"LUX","GDP","TOT","USD_CAP","A","2016",103352.163912,
"MEX","GDP","TOT","USD_CAP","A","2006",13504.752699,
"MEX","GDP","TOT","USD_CAP","A","2007",14131.626379,
"MEX","GDP","TOT","USD_CAP","A","2008",14743.300553,
"MEX","GDP","TOT","USD_CAP","A","2009",14397.968252,
"MEX","GDP","TOT","USD_CAP","A","2010",15143.267122,
"MEX","GDP","TOT","USD_CAP","A","2011",16366.300793,
"MEX","GDP","TOT","USD_CAP","A","2012",16957.69746,
"MEX","GDP","TOT","USD_CAP","A","2013",17224.959952,
"MEX","GDP","TOT","USD_CAP","A","2014",17973.264759,"E"
"MEX","GDP","TOT","USD_CAP","A","2015",17894.215845,"E"
"MEX","GDP","TOT","USD_CAP","A","2016",18579.426621,"E"
"NLD","GDP","TOT","USD_CAP","A","2006",40633.421739,
"NLD","GDP","TOT","USD_CAP","A","2007",43471.864487,
"NLD","GDP","TOT","USD_CAP","A","2008",45859.478469,
"NLD","GDP","TOT","USD_CAP","A","2009",44102.020277,
"NLD","GDP","TOT","USD_CAP","A","2010",44594.618133,
"NLD","GDP","TOT","USD_CAP","A","2011",46066.856674,
"NLD","GDP","TOT","USD_CAP","A","2012",46715.500984,
"NLD","GDP","TOT","USD_CAP","A","2013",48679.159418,
"NLD","GDP","TOT","USD_CAP","A","2014",49017.866446,
"NLD","GDP","TOT","USD_CAP","A","2015",50077.591026,"P"
"NLD","GDP","TOT","USD_CAP","A","2016",51284.583118,"P"
"NZL","GDP","TOT","USD_CAP","A","2006",27685.833229,
"NZL","GDP","TOT","USD_CAP","A","2007",29309.385207,
"NZL","GDP","TOT","USD_CAP","A","2008",29782.229208,
"NZL","GDP","TOT","USD_CAP","A","2009",30589.969586,
"NZL","GDP","TOT","USD_CAP","A","2010",31176.100424,
"NZL","GDP","TOT","USD_CAP","A","2011",32667.478684,
"NZL","GDP","TOT","USD_CAP","A","2012",32912.105077,
"NZL","GDP","TOT","USD_CAP","A","2013",36024.433316,
"NZL","GDP","TOT","USD_CAP","A","2014",36983.283228,
"NZL","GDP","TOT","USD_CAP","A","2015",37724.812926,
"NZL","GDP","TOT","USD_CAP","A","2016",38822.988682,"E"
"NOR","GDP","TOT","USD_CAP","A","2006",54107.133389,
"NOR","GDP","TOT","USD_CAP","A","2007",55876.640271,
"NOR","GDP","TOT","USD_CAP","A","2008",61759.991318,
"NOR","GDP","TOT","USD_CAP","A","2009",55491.077113,
"NOR","GDP","TOT","USD_CAP","A","2010",58080.579889,
"NOR","GDP","TOT","USD_CAP","A","2011",62146.13251,
"NOR","GDP","TOT","USD_CAP","A","2012",65441.924842,
"NOR","GDP","TOT","USD_CAP","A","2013",67051.142866,
"NOR","GDP","TOT","USD_CAP","A","2014",65790.017265,
"NOR","GDP","TOT","USD_CAP","A","2015",62038.19762,
"NOR","GDP","TOT","USD_CAP","A","2016",59349.980371,
"POL","GDP","TOT","USD_CAP","A","2006",15154.578191,"E"
"POL","GDP","TOT","USD_CAP","A","2007",16783.384082,"E"
"POL","GDP","TOT","USD_CAP","A","2008",18315.13109,"E"
"POL","GDP","TOT","USD_CAP","A","2009",19265.423845,"E"
"POL","GDP","TOT","USD_CAP","A","2010",20829.381399,"E"
"POL","GDP","TOT","USD_CAP","A","2011",22576.179383,"E"
"POL","GDP","TOT","USD_CAP","A","2012",23542.002955,"E"
"POL","GDP","TOT","USD_CAP","A","2013",24422.763907,"E"
"POL","GDP","TOT","USD_CAP","A","2014",25392.96719,"E"
"POL","GDP","TOT","USD_CAP","A","2015",26529.567095,"E"
"POL","GDP","TOT","USD_CAP","A","2016",27574.635276,"E"
"PRT","GDP","TOT","USD_CAP","A","2006",24669.530527,
"PRT","GDP","TOT","USD_CAP","A","2007",25695.763461,
"PRT","GDP","TOT","USD_CAP","A","2008",26631.49833,
"PRT","GDP","TOT","USD_CAP","A","2009",26496.302089,
"PRT","GDP","TOT","USD_CAP","A","2010",27360.981528,
"PRT","GDP","TOT","USD_CAP","A","2011",26780.130678,
"PRT","GDP","TOT","USD_CAP","A","2012",26454.226847,
"PRT","GDP","TOT","USD_CAP","A","2013",27899.476143,
"PRT","GDP","TOT","USD_CAP","A","2014",28806.182786,
"PRT","GDP","TOT","USD_CAP","A","2015",29738.132559,
"PRT","GDP","TOT","USD_CAP","A","2016",30662.255383,"P"
"SVK","GDP","TOT","USD_CAP","A","2006",18812.959341,
"SVK","GDP","TOT","USD_CAP","A","2007",21070.779311,
"SVK","GDP","TOT","USD_CAP","A","2008",23574.932189,
"SVK","GDP","TOT","USD_CAP","A","2009",22949.223553,
"SVK","GDP","TOT","USD_CAP","A","2010",24833.009097,
"SVK","GDP","TOT","USD_CAP","A","2011",25836.338992,
"SVK","GDP","TOT","USD_CAP","A","2012",26654.008792,
"SVK","GDP","TOT","USD_CAP","A","2013",27899.621343,
"SVK","GDP","TOT","USD_CAP","A","2014",29074.623277,
"SVK","GDP","TOT","USD_CAP","A","2015",29995.27848,
"SVK","GDP","TOT","USD_CAP","A","2016",30694.235988,
"ESP","GDP","TOT","USD_CAP","A","2006",30858.560647,
"ESP","GDP","TOT","USD_CAP","A","2007",32577.618013,
"ESP","GDP","TOT","USD_CAP","A","2008",33442.499732,
"ESP","GDP","TOT","USD_CAP","A","2009",32420.91809,
"ESP","GDP","TOT","USD_CAP","A","2010",31994.720576,
"ESP","GDP","TOT","USD_CAP","A","2011",32072.688367,
"ESP","GDP","TOT","USD_CAP","A","2012",31992.80352,
"ESP","GDP","TOT","USD_CAP","A","2013",32622.659976,
"ESP","GDP","TOT","USD_CAP","A","2014",33702.636545,"P"
"ESP","GDP","TOT","USD_CAP","A","2015",34867.370306,"P"
"ESP","GDP","TOT","USD_CAP","A","2016",36443.185539,"P"
"SWE","GDP","TOT","USD_CAP","A","2006",37439.858252,
"SWE","GDP","TOT","USD_CAP","A","2007",40563.801274,
"SWE","GDP","TOT","USD_CAP","A","2008",41853.864867,
"SWE","GDP","TOT","USD_CAP","A","2009",39693.391227,
"SWE","GDP","TOT","USD_CAP","A","2010",41667.946162,
"SWE","GDP","TOT","USD_CAP","A","2011",43755.122858,
"SWE","GDP","TOT","USD_CAP","A","2012",44724.851249,
"SWE","GDP","TOT","USD_CAP","A","2013",45673.073298,
"SWE","GDP","TOT","USD_CAP","A","2014",46404.792473,
"SWE","GDP","TOT","USD_CAP","A","2015",48037.769537,
"SWE","GDP","TOT","USD_CAP","A","2016",49409.773892,
"CHE","GDP","TOT","USD_CAP","A","2006",44885.23499,
"CHE","GDP","TOT","USD_CAP","A","2007",49480.79107,
"CHE","GDP","TOT","USD_CAP","A","2008",52362.64918,
"CHE","GDP","TOT","USD_CAP","A","2009",51617.303196,
"CHE","GDP","TOT","USD_CAP","A","2010",52962.036145,
"CHE","GDP","TOT","USD_CAP","A","2011",56183.817871,
"CHE","GDP","TOT","USD_CAP","A","2012",57849.601723,
"CHE","GDP","TOT","USD_CAP","A","2013",60108.540531,
"CHE","GDP","TOT","USD_CAP","A","2014",61792.311219,
"CHE","GDP","TOT","USD_CAP","A","2015",63291.547212,
"CHE","GDP","TOT","USD_CAP","A","2016",63739.037288,"P"
"TUR","GDP","TOT","USD_CAP","A","2006",13503.967735,
"TUR","GDP","TOT","USD_CAP","A","2007",14709.649187,
"TUR","GDP","TOT","USD_CAP","A","2008",15901.07695,
"TUR","GDP","TOT","USD_CAP","A","2009",15348.914311,
"TUR","GDP","TOT","USD_CAP","A","2010",17297.873497,
"TUR","GDP","TOT","USD_CAP","A","2011",19517.181462,
"TUR","GDP","TOT","USD_CAP","A","2012",20549.293077,"E"
"TUR","GDP","TOT","USD_CAP","A","2013",22314.403668,"E"
"TUR","GDP","TOT","USD_CAP","A","2014",23235.575184,"E"
"TUR","GDP","TOT","USD_CAP","A","2015",24324.188606,"E"
"TUR","GDP","TOT","USD_CAP","A","2016",24807.226655,"E"
"GBR","GDP","TOT","USD_CAP","A","2006",34527.326836,
"GBR","GDP","TOT","USD_CAP","A","2007",35283.619059,
"GBR","GDP","TOT","USD_CAP","A","2008",36247.53199,
"GBR","GDP","TOT","USD_CAP","A","2009",34640.18545,
"GBR","GDP","TOT","USD_CAP","A","2010",35914.00966,
"GBR","GDP","TOT","USD_CAP","A","2011",36592.891824,
"GBR","GDP","TOT","USD_CAP","A","2012",37702.821047,
"GBR","GDP","TOT","USD_CAP","A","2013",39321.764386,
"GBR","GDP","TOT","USD_CAP","A","2014",41045.19312,
"GBR","GDP","TOT","USD_CAP","A","2015",42136.851459,
"GBR","GDP","TOT","USD_CAP","A","2016",43123.849481,
"USA","GDP","TOT","USD_CAP","A","2006",46368.987143,
"USA","GDP","TOT","USD_CAP","A","2007",47987.494034,
"USA","GDP","TOT","USD_CAP","A","2008",48330.061765,
"USA","GDP","TOT","USD_CAP","A","2009",46929.888686,
"USA","GDP","TOT","USD_CAP","A","2010",48303.175264,
"USA","GDP","TOT","USD_CAP","A","2011",49718.775832,
"USA","GDP","TOT","USD_CAP","A","2012",51388.157531,
"USA","GDP","TOT","USD_CAP","A","2013",52726.31559,
"USA","GDP","TOT","USD_CAP","A","2014",54651.362395,
"USA","GDP","TOT","USD_CAP","A","2015",56420.415166,
"USA","GDP","TOT","USD_CAP","A","2016",57591.197652,
"CHL","GDP","TOT","USD_CAP","A","2006",15509.997976,
"CHL","GDP","TOT","USD_CAP","A","2007",16754.55911,
"CHL","GDP","TOT","USD_CAP","A","2008",16323.279254,
"CHL","GDP","TOT","USD_CAP","A","2009",16172.955112,
"CHL","GDP","TOT","USD_CAP","A","2010",18249.413465,
"CHL","GDP","TOT","USD_CAP","A","2011",20302.78871,
"CHL","GDP","TOT","USD_CAP","A","2012",21446.537619,
"CHL","GDP","TOT","USD_CAP","A","2013",22352.530726,
"CHL","GDP","TOT","USD_CAP","A","2014",22794.474342,
"CHL","GDP","TOT","USD_CAP","A","2015",23210.939393,
"CHL","GDP","TOT","USD_CAP","A","2016",23477.543752,"E"
"CHN","GDP","TOT","USD_CAP","A","2006",5869.127051,
"CHN","GDP","TOT","USD_CAP","A","2007",6845.627363,
"CHN","GDP","TOT","USD_CAP","A","2008",7616.38215,
"CHN","GDP","TOT","USD_CAP","A","2009",8352.562613,
"CHN","GDP","TOT","USD_CAP","A","2010",9309.702656,
"CHN","GDP","TOT","USD_CAP","A","2011",10359.549328,
"CHN","GDP","TOT","USD_CAP","A","2012",11323.057393,
"CHN","GDP","TOT","USD_CAP","A","2013",12338.304049,
"CHN","GDP","TOT","USD_CAP","A","2014",13387.88552,
"CHN","GDP","TOT","USD_CAP","A","2015",14388.111839,
"COL","GDP","TOT","USD_CAP","A","2006",9046.028501,
"COL","GDP","TOT","USD_CAP","A","2007",9809.877945,
"COL","GDP","TOT","USD_CAP","A","2008",10234.929874,
"COL","GDP","TOT","USD_CAP","A","2009",10359.991385,
"COL","GDP","TOT","USD_CAP","A","2010",10775.871163,
"COL","GDP","TOT","USD_CAP","A","2011",11586.873582,
"COL","GDP","TOT","USD_CAP","A","2012",12135.912787,
"COL","GDP","TOT","USD_CAP","A","2013",12786.863836,"E"
"COL","GDP","TOT","USD_CAP","A","2014",13405.196836,
"COL","GDP","TOT","USD_CAP","A","2015",13781.529255,
"COL","GDP","TOT","USD_CAP","A","2016",14129.60042,"E"
"EST","GDP","TOT","USD_CAP","A","2006",19213.574271,
"EST","GDP","TOT","USD_CAP","A","2007",21919.373693,
"EST","GDP","TOT","USD_CAP","A","2008",22641.840129,
"EST","GDP","TOT","USD_CAP","A","2009",20505.132969,
"EST","GDP","TOT","USD_CAP","A","2010",21593.833533,
"EST","GDP","TOT","USD_CAP","A","2011",24501.344422,
"EST","GDP","TOT","USD_CAP","A","2012",25973.316907,
"EST","GDP","TOT","USD_CAP","A","2013",27449.852709,
"EST","GDP","TOT","USD_CAP","A","2014",28527.676279,
"EST","GDP","TOT","USD_CAP","A","2015",29130.67684,
"EST","GDP","TOT","USD_CAP","A","2016",29633.140771,
"IND","GDP","TOT","USD_CAP","A","2006",3285.274563,
"IND","GDP","TOT","USD_CAP","A","2007",3611.924302,
"IND","GDP","TOT","USD_CAP","A","2008",3741.729202,
"IND","GDP","TOT","USD_CAP","A","2009",4113.691389,
"IDN","GDP","TOT","USD_CAP","A","2006",7358.969249,"E"
"IDN","GDP","TOT","USD_CAP","A","2007",7931.092062,"E"
"IDN","GDP","TOT","USD_CAP","A","2008",8464.897752,
"IDN","GDP","TOT","USD_CAP","A","2009",8637.561447,
"IDN","GDP","TOT","USD_CAP","A","2010",8432.687957,
"IDN","GDP","TOT","USD_CAP","A","2011",8973.551846,"E"
"IDN","GDP","TOT","USD_CAP","A","2012",9554.344552,"E"
"IDN","GDP","TOT","USD_CAP","A","2013",10109.934797,"E"
"IDN","GDP","TOT","USD_CAP","A","2014",10649.015306,"E"
"IDN","GDP","TOT","USD_CAP","A","2015",11125.883729,"E"
"ISR","GDP","TOT","USD_CAP","A","2006",25558.555511,
"ISR","GDP","TOT","USD_CAP","A","2007",27345.657697,
"ISR","GDP","TOT","USD_CAP","A","2008",27241.817117,
"ISR","GDP","TOT","USD_CAP","A","2009",27505.203403,
"ISR","GDP","TOT","USD_CAP","A","2010",28848.766359,
"ISR","GDP","TOT","USD_CAP","A","2011",30569.05603,
"ISR","GDP","TOT","USD_CAP","A","2012",31721.32376,
"ISR","GDP","TOT","USD_CAP","A","2013",34143.742761,
"ISR","GDP","TOT","USD_CAP","A","2014",34904.742177,
"ISR","GDP","TOT","USD_CAP","A","2015",36519.848955,
"ISR","GDP","TOT","USD_CAP","A","2016",37798.932529,
"RUS","GDP","TOT","USD_CAP","A","2006",16066.279468,"E"
"RUS","GDP","TOT","USD_CAP","A","2007",17932.270335,"E"
"RUS","GDP","TOT","USD_CAP","A","2008",21718.305044,"E"
"RUS","GDP","TOT","USD_CAP","A","2009",20881.38975,"E"
"RUS","GDP","TOT","USD_CAP","A","2010",22078.424787,"E"
"RUS","GDP","TOT","USD_CAP","A","2011",24310.03883,
"RUS","GDP","TOT","USD_CAP","A","2012",25820.932134,"E"
"RUS","GDP","TOT","USD_CAP","A","2013",26278.163432,"E"
"RUS","GDP","TOT","USD_CAP","A","2014",25901.076914,"E"
"RUS","GDP","TOT","USD_CAP","A","2015",23720.018388,"E"
"RUS","GDP","TOT","USD_CAP","A","2016",23224.676643,"E"
"SVN","GDP","TOT","USD_CAP","A","2006",25765.397256,
"SVN","GDP","TOT","USD_CAP","A","2007",27584.71173,
"SVN","GDP","TOT","USD_CAP","A","2008",29614.587595,"B"
"SVN","GDP","TOT","USD_CAP","A","2009",27477.258506,
"SVN","GDP","TOT","USD_CAP","A","2010",27789.774584,
"SVN","GDP","TOT","USD_CAP","A","2011",28804.727303,
"SVN","GDP","TOT","USD_CAP","A","2012",28906.328743,
"SVN","GDP","TOT","USD_CAP","A","2013",29802.653408,
"SVN","GDP","TOT","USD_CAP","A","2014",31232.014811,
"SVN","GDP","TOT","USD_CAP","A","2015",32189.196321,
"SVN","GDP","TOT","USD_CAP","A","2016",33424.740618,
"ZAF","GDP","TOT","USD_CAP","A","2006",10658.712027,
"ZAF","GDP","TOT","USD_CAP","A","2007",11368.817012,
"ZAF","GDP","TOT","USD_CAP","A","2008",11792.110191,
"ZAF","GDP","TOT","USD_CAP","A","2009",11529.350966,
"ZAF","GDP","TOT","USD_CAP","A","2010",11847.018985,
"ZAF","GDP","TOT","USD_CAP","A","2011",12286.4741,
"ZAF","GDP","TOT","USD_CAP","A","2012",12565.469884,
"ZAF","GDP","TOT","USD_CAP","A","2013",12901.918582,
"ZAF","GDP","TOT","USD_CAP","A","2014",13119.691232,
"ZAF","GDP","TOT","USD_CAP","A","2015",13398.609421,"E"
"ZAF","GDP","TOT","USD_CAP","A","2016",13328.912204,"E"
"EU28","GDP","TOT","USD_CAP","A","2006",29870.695842,
